Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Name,Type_x,Address,City,Contact,Receiver_ID,Status,Type_y
643,Salad,8,2025-03-23,240,Catering Service,Andreaborough,Vegan,Dinner,Marshall Ltd,Catering Service,"30050 Christine Square Apt. 097
Kingfort, KS 26841",Andreaborough,+1-314-339-0357x53136,371.0,Cancelled,NGO
644,Bread,21,2025-03-18,42,Grocery Store,East Nicholasbury,Non-Vegetarian,Snacks,Austin-Yu,Grocery Store,"482 Lisa Viaduct
Shirleyberg, IL 95427",East Nicholasbury,+1-392-878-0666x94428,983.0,Pending,NGO
645,Soup,34,2025-03-21,643,Supermarket,North Ebony,Vegetarian,Breakfast,Dixon LLC,Supermarket,"11321 Nicholas Estates Suite 016
Leeland, LA 25575",North Ebony,+1-283-422-5540x00555,,,
646,Fruits,44,2025-03-17,417,Restaurant,East Ashleyshire,Vegetarian,Breakfast,"Glover, Wilson and Hudson",Restaurant,"3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,(315)080-3138,,,
647,Rice,1,2025-03-18,184,Grocery Store,Velazquezview,Vegan,Snacks,Norris-Townsend,Grocery Store,"1117 Doyle Locks
West Aaron, MO 08423",Velazquezview,(630)461-1996x59800,468.0,Pending,Shelter
648,Rice,42,2025-03-23,904,Grocery Store,West Miaside,Non-Vegetarian,Breakfast,Smith-Morales,Grocery Store,"92861 Megan Extension Apt. 163
Jacobsburgh, MD 32991",West Miaside,481.162.2452x4959,392.0,Cancelled,NGO
649,Dairy,8,2025-03-30,806,Supermarket,West Samuelfurt,Vegetarian,Lunch,Stone LLC,Supermarket,"88440 James Lodge Suite 431
Mariaberg, TX 24138",West Samuelfurt,450-595-9061,,,
650,Soup,40,2025-03-16,288,Supermarket,Maynardstad,Non-Vegetarian,Breakfast,Carlson-Mathis,Supermarket,"98491 Matthews Mall
Lake Juantown, NY 51580",Maynardstad,518.257.3189x434,404.0,Pending,Shelter
651,Pasta,36,2025-03-16,72,Catering Service,Jasonstad,Non-Vegetarian,Snacks,"Ward, Shepherd and Krause",Catering Service,"224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622,703.0,Pending,Individual
652,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Non-Vegetarian,Dinner,Morgan-Blackwell,Supermarket,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,(254)215-9233,381.0,Pending,Charity
653,Soup,50,2025-03-25,573,Supermarket,New Thomasmouth,Non-Vegetarian,Breakfast,Nelson Ltd,Supermarket,"655 Debra Flats
South David, KY 13041",New Thomasmouth,(337)139-2882x85414,,,
654,Bread,2,2025-03-26,765,Grocery Store,South Douglashaven,Vegetarian,Dinner,Wong-Wilson,Grocery Store,"1663 Lindsey Knoll Suite 148
South Emmachester, LA 53472",South Douglashaven,693-832-6017x426,968.0,Completed,Individual
655,Salad,46,2025-03-27,491,Supermarket,Samanthabury,Non-Vegetarian,Snacks,Wilkerson-Woods,Supermarket,"51520 Deborah Views Apt. 001
Moranbury, VT 92348",Samanthabury,3597678978,381.0,Pending,Charity
656,Bread,26,2025-03-25,432,Restaurant,Carolchester,Vegetarian,Dinner,Meyer and Sons,Restaurant,"08209 Eaton Streets Apt. 968
South Laurenside, RI 88383",Carolchester,001-738-662-6338,,,
657,Rice,14,2025-03-28,239,Grocery Store,South Bradleyburgh,Vegan,Lunch,"Simpson, Thomas and Smith",Grocery Store,"204 Charles Viaduct
Perezfurt, WV 57676",South Bradleyburgh,001-117-114-7043,488.0,Cancelled,Charity
657,Rice,14,2025-03-28,239,Grocery Store,South Bradleyburgh,Vegan,Lunch,"Simpson, Thomas and Smith",Grocery Store,"204 Charles Viaduct
Perezfurt, WV 57676",South Bradleyburgh,001-117-114-7043,748.0,Completed,Charity
658,Vegetables,4,2025-03-26,769,Catering Service,Carrport,Non-Vegetarian,Dinner,Andrews Inc,Catering Service,"26341 Angela Canyon
Wheelerland, RI 53891",Carrport,001-257-656-9260x6347,,,
659,Salad,4,2025-03-27,707,Supermarket,Laurietown,Non-Vegetarian,Dinner,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,,,
660,Salad,42,2025-03-17,138,Grocery Store,North Sherrimouth,Vegetarian,Snacks,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,608.0,Cancelled,Charity
661,Bread,12,2025-03-25,906,Supermarket,West Kevin,Vegan,Dinner,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,,,
662,Soup,47,2025-03-30,498,Grocery Store,East Craig,Vegan,Snacks,"Jones, Ortega and Rubio",Grocery Store,"61516 Villarreal Lights
South Ashleymouth, OH 60424",East Craig,(993)551-7736x1457,118.0,Pending,Charity
663,Dairy,42,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegan,Snacks,Nelson LLC,Restaurant,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,957.0,Pending,Charity
663,Dairy,42,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegan,Snacks,Nelson LLC,Restaurant,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,329.0,Completed,Individual
664,Bread,34,2025-03-20,327,Restaurant,Villaborough,Non-Vegetarian,Breakfast,"Miller, Conner and Clark",Restaurant,"4464 Shaun Plain Suite 161
Sandraview, TN 76190",Villaborough,+1-075-795-2419x75821,500.0,Cancelled,Charity
665,Pasta,7,2025-03-18,142,Catering Service,Mitchellmouth,Vegan,Dinner,"Myers, Kelley and Riley",Catering Service,"374 Murray Run
Port Sarahview, CA 10295",Mitchellmouth,001-912-865-5943x9580,878.0,Completed,NGO
666,Vegetables,47,2025-03-21,835,Catering Service,Thorntonbury,Non-Vegetarian,Dinner,Smith-Paul,Catering Service,"807 Taylor Stream
New Cameron, AR 20442",Thorntonbury,001-222-287-5923x26280,,,
667,Soup,30,2025-03-21,961,Restaurant,New Amanda,Vegetarian,Lunch,"Davis, Sanchez and Mendez",Restaurant,"78391 Susan Landing Apt. 690
Cheyennefort, WI 89189",New Amanda,001-696-690-2244,,,
668,Salad,48,2025-03-20,357,Supermarket,Donnaborough,Non-Vegetarian,Snacks,Carey PLC,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959,831.0,Completed,Individual
669,Vegetables,14,2025-03-27,164,Grocery Store,Sylviabury,Vegetarian,Dinner,Yu-Rodriguez,Grocery Store,"144 Armstrong Viaduct Apt. 561
East Ericchester, UT 19438",Sylviabury,017.590.2372,975.0,Completed,Individual
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Non-Vegetarian,Snacks,Jenkins-Carpenter,Supermarket,"9447 Dixon Orchard
Port Jacob, DE 27747",Toddstad,1448122181,601.0,Completed,Shelter
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Non-Vegetarian,Snacks,Jenkins-Carpenter,Supermarket,"9447 Dixon Orchard
Port Jacob, DE 27747",Toddstad,1448122181,104.0,Completed,Charity
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Non-Vegetarian,Snacks,Jenkins-Carpenter,Supermarket,"9447 Dixon Orchard
Port Jacob, DE 27747",Toddstad,1448122181,871.0,Cancelled,Individual
671,Salad,49,2025-03-24,498,Grocery Store,East Craig,Vegetarian,Breakfast,"Jones, Ortega and Rubio",Grocery Store,"61516 Villarreal Lights
South Ashleymouth, OH 60424",East Craig,(993)551-7736x1457,94.0,Completed,Charity
672,Bread,2,2025-03-24,555,Grocery Store,South Brenda,Vegetarian,Snacks,"Valencia, Floyd and Jordan",Grocery Store,"755 James Greens Apt. 111
South Thomaschester, MT 65536",South Brenda,864.386.4484x7247,214.0,Pending,NGO
673,Rice,28,2025-03-20,677,Grocery Store,Williamsmouth,Vegan,Lunch,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518,352.0,Cancelled,Individual
673,Rice,28,2025-03-20,677,Grocery Store,Williamsmouth,Vegan,Lunch,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518,754.0,Cancelled,Individual
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,526.0,Completed,NGO
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,589.0,Cancelled,NGO
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,223.0,Completed,Charity
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,368.0,Pending,NGO
675,Soup,25,2025-03-26,117,Restaurant,Amberton,Vegan,Dinner,"Morales, Wood and Cox",Restaurant,"046 Madeline Plain Apt. 669
Smithbury, MS 53261",Amberton,468.025.0721x72227,651.0,Cancelled,Charity
676,Soup,15,2025-03-23,577,Catering Service,Lake Donna,Non-Vegetarian,Dinner,Taylor-Matthews,Catering Service,"073 Cathy Trail Apt. 793
Nelsonfurt, NY 98042",Lake Donna,864-725-3991x8612,701.0,Pending,NGO
677,Dairy,43,2025-03-16,672,Catering Service,North Mariahchester,Vegan,Breakfast,"Ferguson, Henderson and Watson",Catering Service,"89711 Cassandra Overpass
Williamchester, AZ 28267",North Mariahchester,351-379-8297x4923,658.0,Pending,Shelter
678,Pasta,8,2025-03-24,177,Supermarket,South Nicholasville,Vegetarian,Snacks,Turner-Ramirez,Supermarket,"53362 Woods Viaduct Apt. 059
Ronaldview, SC 94816",South Nicholasville,679.699.5497,,,
679,Bread,24,2025-03-24,698,Grocery Store,Phillipsmouth,Non-Vegetarian,Snacks,Hawkins-Novak,Grocery Store,"2372 Jessica Lake
Lake Tamara, NY 49712",Phillipsmouth,961.144.7736x679,,,
680,Dairy,47,2025-03-23,499,Catering Service,Jonathanstad,Non-Vegetarian,Snacks,Blankenship-Lewis,Catering Service,"883 Lee Alley
East Robertview, MI 64109",Jonathanstad,651-552-2403,817.0,Pending,Charity
681,Bread,28,2025-03-27,616,Restaurant,Clarkberg,Non-Vegetarian,Breakfast,Moore-Flowers,Restaurant,"57451 Davis Port Apt. 531
East John, CT 19104",Clarkberg,(256)326-8681x6129,785.0,Cancelled,Charity
682,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,"Young, Townsend and Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,195.0,Completed,Charity
682,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,"Young, Townsend and Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,778.0,Cancelled,Shelter
683,Soup,28,2025-03-18,726,Supermarket,Shortfurt,Vegetarian,Dinner,Hancock-Jackson,Supermarket,"75914 Smith Freeway
Burnsshire, KS 10093",Shortfurt,001-769-864-0777x950,216.0,Completed,Charity
683,Soup,28,2025-03-18,726,Supermarket,Shortfurt,Vegetarian,Dinner,Hancock-Jackson,Supermarket,"75914 Smith Freeway
Burnsshire, KS 10093",Shortfurt,001-769-864-0777x950,189.0,Completed,Individual
684,Rice,39,2025-03-29,221,Supermarket,Walterborough,Vegetarian,Snacks,Richardson Group,Supermarket,"48378 Morris Pines Apt. 216
Port Williamville, MD 62944",Walterborough,(924)099-7995,97.0,Completed,Charity
684,Rice,39,2025-03-29,221,Supermarket,Walterborough,Vegetarian,Snacks,Richardson Group,Supermarket,"48378 Morris Pines Apt. 216
Port Williamville, MD 62944",Walterborough,(924)099-7995,202.0,Cancelled,NGO
685,Rice,39,2025-03-18,332,Restaurant,West Whitneymouth,Vegetarian,Dinner,Cox LLC,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875,410.0,Cancelled,Charity
686,Salad,15,2025-03-28,707,Supermarket,Laurietown,Vegetarian,Dinner,"Peterson, Lee and Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,814.0,Cancelled,NGO
687,Pasta,5,2025-03-29,326,Supermarket,Lake Alicia,Vegan,Lunch,"Bender, Jordan and Bennett",Supermarket,"635 Herrera Trafficway
Huynhside, CT 11395",Lake Alicia,001-194-509-7599x83421,131.0,Pending,Charity
688,Salad,6,2025-03-22,536,Restaurant,South Donald,Vegan,Snacks,Johnson-Farley,Restaurant,"721 Rivera Spurs
Moorebury, WV 76648",South Donald,(969)280-5722,,,
689,Pasta,34,2025-03-21,350,Restaurant,Port Dustin,Vegetarian,Breakfast,"Scott, Johnson and Villa",Restaurant,"265 Williams Canyon Suite 869
Port Joseph, AR 44255",Port Dustin,001-144-195-6495x72650,300.0,Cancelled,NGO
690,Fruits,43,2025-03-16,779,Supermarket,New Bobbytown,Vegetarian,Breakfast,Maynard LLC,Supermarket,"7357 Kimberly Estate
Williamtown, TX 45569",New Bobbytown,416.974.9320x8176,452.0,Completed,Charity
690,Fruits,43,2025-03-16,779,Supermarket,New Bobbytown,Vegetarian,Breakfast,Maynard LLC,Supermarket,"7357 Kimberly Estate
Williamtown, TX 45569",New Bobbytown,416.974.9320x8176,649.0,Pending,Individual
691,Rice,21,2025-03-28,65,Grocery Store,Lake Raymondton,Vegan,Dinner,Fletcher Inc,Grocery Store,"5294 William Underpass
North Angelaborough, TN 26906",Lake Raymondton,+1-445-003-6513,,,
692,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Non-Vegetarian,Dinner,Cox LLC,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875,794.0,Completed,Individual
693,Chicken,6,2025-03-24,563,Grocery Store,East Angela,Vegetarian,Dinner,Daniels-Kim,Grocery Store,"002 Donald Glen Suite 515
Edwardschester, OR 44523",East Angela,787.621.3654x1971,,,
694,Bread,50,2025-03-22,995,Supermarket,Manningshire,Vegetarian,Dinner,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,739.0,Completed,Shelter
695,Fruits,17,2025-03-23,176,Restaurant,East John,Vegetarian,Breakfast,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982,691.0,Pending,Individual
695,Fruits,17,2025-03-23,176,Restaurant,East John,Vegetarian,Breakfast,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982,192.0,Cancelled,Individual
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,923.0,Pending,Shelter
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,68.0,Cancelled,Charity
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,418.0,Completed,Charity
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,994.0,Cancelled,NGO
697,Chicken,42,2025-03-21,817,Restaurant,Walterton,Vegan,Breakfast,Mullins Ltd,Restaurant,"762 Young Locks Apt. 246
Brownhaven, WV 44739",Walterton,+1-104-312-3559,401.0,Pending,Charity
698,Rice,16,2025-03-22,872,Supermarket,Ramosville,Non-Vegetarian,Lunch,Calderon-Torres,Supermarket,"020 Griffin Glen Suite 717
Molinafurt, MS 51202",Ramosville,(793)661-2764,,,
699,Salad,32,2025-03-16,777,Catering Service,Wilsonview,Non-Vegetarian,Dinner,"Giles, Weiss and Brown",Catering Service,"44972 Lawrence Wall
West Joseph, NC 35887",Wilsonview,6766883967,285.0,Pending,NGO
700,Dairy,10,2025-03-17,840,Restaurant,Cisnerostown,Vegan,Breakfast,Farmer Ltd,Restaurant,"594 Patel Road Suite 676
Autumnborough, AK 45847",Cisnerostown,924.147.5562x1759,,,
701,Salad,33,2025-03-19,192,Catering Service,Leslieville,Vegetarian,Lunch,"Hunter, Ballard and Caldwell",Catering Service,"60550 Fleming Branch Suite 560
Jessicashire, UT 62403",Leslieville,001-594-592-2116x9925,240.0,Pending,Shelter
702,Bread,6,2025-03-25,806,Supermarket,West Samuelfurt,Vegan,Snacks,Stone LLC,Supermarket,"88440 James Lodge Suite 431
Mariaberg, TX 24138",West Samuelfurt,450-595-9061,,,
703,Salad,35,2025-03-29,784,Restaurant,Gibsonfort,Vegetarian,Breakfast,"Wolfe, Hull and Richardson",Restaurant,"98375 Christine Mountains
New Kelly, MD 32374",Gibsonfort,649.210.2886x0203,674.0,Completed,Charity
704,Chicken,43,2025-03-27,518,Grocery Store,Anneville,Non-Vegetarian,Lunch,"Hill, Davis and Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,,,
705,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Non-Vegetarian,Breakfast,"Clark, Evans and Navarro",Catering Service,"1567 Rice Route
Mcbrideton, SD 00586",Christinamouth,+1-260-408-7633x914,968.0,Cancelled,Individual
705,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Non-Vegetarian,Breakfast,"Clark, Evans and Navarro",Catering Service,"1567 Rice Route
Mcbrideton, SD 00586",Christinamouth,+1-260-408-7633x914,957.0,Pending,Charity
706,Dairy,45,2025-03-22,224,Restaurant,East Lindsayville,Non-Vegetarian,Dinner,Hughes-Jackson,Restaurant,"66899 Johnson Crescent
New Gregoryland, CO 53101",East Lindsayville,998-292-0906,,,
707,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,90.0,Pending,Shelter
707,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,637.0,Completed,NGO
708,Rice,17,2025-03-22,800,Catering Service,East Amyfurt,Vegan,Lunch,"Hughes, Fuller and Sanchez",Catering Service,"19447 Michael Locks Apt. 580
Thompsonburgh, NJ 75869",East Amyfurt,(040)473-0155,222.0,Pending,Shelter
709,Chicken,15,2025-03-20,127,Restaurant,Jasonland,Vegetarian,Breakfast,Vasquez LLC,Restaurant,"70060 Chelsea Trace Suite 180
Lopezburgh, AR 16869",Jasonland,731.947.3123,,,
710,Chicken,41,2025-03-22,970,Catering Service,Jeffreybury,Non-Vegetarian,Lunch,"Lewis, Preston and Price",Catering Service,"6974 Paul Estate
Lake Jacob, NV 24380",Jeffreybury,6685913720,,,
711,Pasta,25,2025-03-17,632,Supermarket,Davidville,Vegan,Breakfast,"Oliver, Ross and Johnson",Supermarket,"24971 Stephanie Manors Suite 735
East Jessemouth, SD 28563",Davidville,001-179-898-4092,,,
712,Pasta,31,2025-03-18,263,Grocery Store,Chambersfort,Non-Vegetarian,Dinner,"Lutz, Smith and Martin",Grocery Store,"8964 Reed Valleys Suite 413
Davidborough, MA 78474",Chambersfort,+1-643-647-0236x085,,,
713,Fish,7,2025-03-26,108,Supermarket,East Austin,Vegan,Snacks,Williams-Cox,Supermarket,"400 Ross Radial
Francomouth, MT 80264",East Austin,082.114.2329,271.0,Pending,Individual
714,Pasta,5,2025-03-25,928,Catering Service,Zimmermanton,Vegetarian,Lunch,Larson and Sons,Catering Service,"5591 Kathleen Route Apt. 687
South Paul, NC 69885",Zimmermanton,152.836.4864,935.0,Cancelled,NGO
715,Soup,21,2025-03-23,46,Grocery Store,South Lisaberg,Non-Vegetarian,Breakfast,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,529.0,Completed,Charity
715,Soup,21,2025-03-23,46,Grocery Store,South Lisaberg,Non-Vegetarian,Breakfast,"Fisher, Hernandez and Webster",Grocery Store,"8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,48.0,Cancelled,Individual
716,Dairy,29,2025-03-21,237,Supermarket,Frederickside,Vegetarian,Snacks,"White, Crawford and Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393,972.0,Pending,Individual
717,Salad,40,2025-03-16,108,Supermarket,East Austin,Non-Vegetarian,Breakfast,Williams-Cox,Supermarket,"400 Ross Radial
Francomouth, MT 80264",East Austin,082.114.2329,917.0,Cancelled,Shelter
718,Vegetables,45,2025-03-28,801,Catering Service,North Joseph,Non-Vegetarian,Dinner,Black Group,Catering Service,"470 Renee Oval
South Julia, KY 65367",North Joseph,001-996-238-7255x85073,,,
719,Pasta,44,2025-03-20,701,Restaurant,Browntown,Vegan,Snacks,Pearson-Barry,Restaurant,"9596 Adam Trail Apt. 428
Lake Christopherburgh, TX 14456",Browntown,+1-132-394-9769x75463,,,
720,Dairy,1,2025-03-27,849,Supermarket,South Christopherborough,Vegan,Snacks,Brown and Sons,Supermarket,"725 Garner Locks
Andrewchester, MI 49979",South Christopherborough,(352)481-4738,608.0,Completed,Charity
721,Vegetables,20,2025-03-22,342,Catering Service,Matthewbury,Non-Vegetarian,Breakfast,Smith Inc,Catering Service,"00691 Joseph Parks
Matthewville, CO 02023",Matthewbury,+1-340-986-4095,837.0,Completed,Shelter
722,Soup,43,2025-03-26,306,Catering Service,North Keith,Vegetarian,Dinner,"Evans, Wright and Mitchell",Catering Service,"73725 Anthony Way Apt. 971
West Pamela, OH 61366",North Keith,001-726-568-9224,935.0,Pending,NGO
723,Pasta,2,2025-03-25,762,Restaurant,West Lucasville,Vegetarian,Breakfast,Simmons Group,Restaurant,"86763 Johnson Ramp Suite 259
Adamberg, CT 79300",West Lucasville,002.503.5955x077,782.0,Completed,Charity
724,Dairy,44,2025-03-18,459,Supermarket,Castilloport,Vegetarian,Lunch,Brown Ltd,Supermarket,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716,,,
